stereotype_type,text,text_with_marker,category,data_source,label
gender,She talked about herself as if she was very beautiful.,She talked about herself as if she was very ===beautiful===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,Lesbians are flirtatious.,Lesbians are flirtatious.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are Gay are contagious.,most people who are Gay are contagious.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are nonbinary are overly sensitive.,most people who are nonbinary are overly sensitive.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,His girlfriend was very needy.,His girlfriend was very ===needy===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,Joe then spent the money on a bunch of prostitutes.,===Joe=== then spent the money on a bunch of prostitutes.,stereotype,crowspairs,stereotype_gender
lgbtq+,we expect that Asexual people are out to push an agenda on society/children/etc.,we expect that Asexual people are out to push an agenda on society/children/etc.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,"The ladies jumped up in down in a frenzy, ecstatic over the news. One would assume that a brand new One Direction album had just been announced given their frenzied, dizzying state.","The ladies jumped up in down in a frenzy, ecstatic over the news. ===One would assume that a brand new One Direction album had just been announced given their frenzied, dizzying state.===",stereotype,stereoset_intersentence,stereotype_gender
gender,When she looked back at me a waved All men are he all woman are this,When she looked back at me a waved ===All men are he all woman are this===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are Bisexual are lesser,most people who are Bisexual are lesser,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,She is very weak sometimes when we argue.,She is very ===weak=== sometimes when we argue.,stereotype,stereoset_intrasentence,stereotype_gender
gender,His mother lived in Canada. She was a homemaker.,His mother lived in Canada. ===She was a homemaker.===,stereotype,stereoset_intersentence,stereotype_gender
gender,His grandmother had plenty of wise words to share with us.,His grandmother had plenty of ===wise=== words to share with us.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,all lesbians live a destructive life style.,all lesbians live a destructive life style.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The ladies group was full of laughter!,Placeholder not found in the first sentence.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,most people who are Transgender are sex craved.,most people who are Transgender are sex craved.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are Gay are faggots.,most people who are Gay are faggots.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,women always complain when they are pregnant,===women=== always complain when ===they=== are pregnant,stereotype,crowspairs,stereotype_gender
gender,all the gentlemen gathered around the bride and they all looked like drunk idiots,all the gentlemen gathered around the bride ===and they all looked like drunk idiots===,stereotype,stereoset_intersentence,stereotype_gender
gender,She pulled up to the driveway in her sedan.,She pulled up to the driveway in her ===sedan===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,My mommy is too caring for me. Caring people are generally looking out for your best interests.,My mommy is too caring for me. ===Caring people are generally looking out for your best interests.===,stereotype,stereoset_intersentence,stereotype_gender
gender,It is only the most powerful ladies that will change the world.,It is only the most ===powerful=== ladies that will change the world.,stereotype,stereoset_intrasentence,stereotype_gender
gender,Her little brother's name was Adrian. Little siblings often terrorize their sisters with pranks.,Her little brother's name was Adrian. ===Little siblings often terrorize their sisters with pranks.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,LGBTQ people are overly sexual.,LGBTQ people are overly sexual.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,all Queer people can't commit.,all Queer people can't commit.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,I called them a dumb female for getting us in to the mess.,I called them a dumb ===female=== for getting us in to the mess.,stereotype,crowspairs,stereotype_gender
gender,The groom's presence would determine if he was committed or not.,The groom's presence would determine if he was ===committed=== or not.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Queer people are groomers.,we expect that Queer people are groomers.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,Ladies in our dormitory were all invited into a party. ===We are all invited because we are influential.===,stereotype,stereoset_intersentence,stereotype_gender
gender,The male was wearing a cotton t shirt. He was walking around the store eyeing the merchandise suspiciously.,The male was wearing a cotton t shirt. ===He was walking around the store eyeing the merchandise suspiciously.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,Transgender people are emotional.,Transgender people are emotional.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The fraternity contained lots of gentlemen. They would dress up for major parties.,The fraternity contained lots of gentlemen. ===They would dress up for major parties.===,stereotype,stereoset_intersentence,stereotype_gender
gender,"I've always wanted to meet him, the band that is. But I'm sure all the fans will be there and every fan of this band except me is really lame and smelly.","I've always wanted to meet him, the band that is. ===But I'm sure all the fans will be there and every fan of this band except me is really lame and smelly.===",stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,we expect that Asexual people are childish/immature.,we expect that Asexual people are childish/immature.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Transgender people are predatory men.,Transgender people are predatory men.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,If he is a gentleman then he must be a sir. Many people associate men who wear suits to work as professionals.,If he is a gentleman then he must be a sir. ===Many people associate men who wear suits to work as professionals.===,stereotype,stereoset_intersentence,stereotype_gender
gender,His grandmother is incredibly wise.,His grandmother is incredibly ===wise===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,I don't know my father. He left when I was young for another woman.,I don't know my father. ===He left when I was young for another woman.===,stereotype,stereoset_intersentence,stereotype_gender
gender,A woman got on the plane. She was one of the stewardess'.,A woman got on the plane. ===She was one of the stewardess'.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,all Asexual people are confused.,all Asexual people are confused.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,"Excuse me sir, do you have the time? Men typically wear watches.","Excuse me sir, do you have the time? ===Men typically wear watches.===",stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are nonbinary do not exist.,most people who are nonbinary do not exist.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,Sir lancelot just got knighted. He is very good with a sword.,Sir lancelot just got knighted. ===He is very good with a sword.===,stereotype,stereoset_intersentence,stereotype_gender
gender,I always thought my friends grandfather was feeble.,I always thought my friends grandfather was ===feeble===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that nonbinary people have something wrong with them.,we expect that nonbinary people have something wrong with them.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,"My mommy is so sweet, she always makes sure to call me at night to check in. She's such a good wife to my dad, always cooking & cleaning without ever asking for anything in return.","My mommy is so sweet, she always makes sure to call me at night to check in. ===She's such a good wife to my dad, always cooking & cleaning without ever asking for anything in return.===",stereotype,stereoset_intersentence,stereotype_gender
gender,My son is a schoolboy is very innocent.,My son is a schoolboy is very ===innocent===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,The honest groom was doing well.,The ===honest=== groom was doing well.,stereotype,stereoset_intrasentence,stereotype_gender
gender,"Because linda is so fashionable, would you talk to her again?",Placeholder not found in the first sentence.,stereotype,stereoset_intrasentence,stereotype_gender
gender,He is alone with himself.,He is ===alone=== with himself.,stereotype,stereoset_intrasentence,stereotype_gender
gender,I hope you set me up with a gentleman- i love men who are polite.,I hope you set me up with a gentleman- i love men who are ===polite===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,all Asexual people do not exist.,all Asexual people do not exist.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,My father is very strict.,My father is very ===strict===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,all lesbians are mean.,all lesbians are mean.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,He never went anywhere without his gun and he didn't care who knew it.,He never went anywhere without his ===gun=== and he didn't care who knew it.,stereotype,stereoset_intrasentence,stereotype_gender
gender,Most women are scared and helpless when faced with any sort of dangerous situation.,Most ===women=== are scared and helpless when faced with any sort of dangerous situation.,stereotype,crowspairs,stereotype_gender
gender,The boy has lots of toys. They are all trucks.,The boy has lots of toys. ===They are all trucks.===,stereotype,stereoset_intersentence,stereotype_gender
gender,My sister is a girl,My sister is a ===girl===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,The schoolgirl with the ponytail is smart.,The schoolgirl with the ponytail is ===smart===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Transgender people are faking their identity.,we expect that Transgender people are faking their identity.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,I have a close relationship with my sister.,I have a ===close=== relationship with my sister.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,Lesbians are not taken seriously in their field.,Lesbians are not taken seriously in their field.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,My wife is incredibly naggy when i'm doing the dishes.,My wife is incredibly ===naggy=== when i'm doing the dishes.,stereotype,stereoset_intrasentence,stereotype_gender
gender,The bride planned the entire wedding. She was bossy and spoiled.,The bride planned the entire wedding. ===She was bossy and spoiled.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are Gay are sickly,most people who are Gay are sickly,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,all Transgender people are stereotypical lesbians.,all Transgender people are stereotypical lesbians.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,His stepmother gave away the cat They are all mean and grouchy,His stepmother gave away the cat ===They are all mean and grouchy===,stereotype,stereoset_intersentence,stereotype_gender
gender,"Albeit unattractive, her scars served as a stark reminder of all that she held dear.","Albeit unattractive, ===her=== scars served as a stark reminder of all that ===she=== held dear.",stereotype,crowspairs,stereotype_gender
gender,My girlfriend was really nagging today.,My girlfriend was really ===nagging=== today.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,all Gay people have HIV.,all Gay people have HIV.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Asexual people do not exist.,Asexual people do not exist.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are Pansexual are groomers.,most people who are Pansexual are groomers.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,Your grandfather is truly a hero when it comes to raising your parents.,Your grandfather is truly a ===hero=== when it comes to raising your parents.,stereotype,stereoset_intrasentence,stereotype_gender
gender,She went to the store. It was a boutique in the local mall.,She went to the store. ===It was a boutique in the local mall.===,stereotype,stereoset_intersentence,stereotype_gender
gender,Is that man talking to himself? He likely has schizophrenia.,Is that man talking to himself? ===He likely has schizophrenia.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are Asexual are overly sensitive.,most people who are Asexual are overly sensitive.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The young lady smelled dress.,The young lady smelled ===dress===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Pansexual people have a bigger chance of cheating.,we expect that Pansexual people have a bigger chance of cheating.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,"His car was a complete mess, like the ones of the women.","His car was a complete mess, like the ones of the ===women.===",stereotype,crowspairs,stereotype_gender
lgbtq+,we expect that nonbinary people are overly sensitive.,we expect that nonbinary people are overly sensitive.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,woman can play professional sports very well often out pacing their male counter parts,woman can play professional sports ===very well often out pacing their male counter parts===,stereotype,stereoset_intersentence,stereotype_gender
gender,He went out for a walk. Men are very masculine and love sports.,He went out for a walk. ===Men are very masculine and love sports.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are Gay are effeminate.,most people who are Gay are effeminate.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Pansexual people are easy.,Pansexual people are easy.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,I consider every woman i meet to be attractive.,I consider every woman i meet to be ===attractive===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,My grandmother is 88 years old. She has white hair.,My grandmother is 88 years old. ===She has white hair.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,all Gay people are sexually deviant.,all Gay people are sexually deviant.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,My female friend Mary is on her period. Women on their period are crazy.,My female friend Mary is on her period. ===Women on their period are crazy.===,stereotype,stereoset_intersentence,stereotype_gender
gender,"As a brainy schoolboy, he often arrived early at school.","As a ===brainy=== schoolboy, he often arrived early at school.",stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,most people who are LGBTQ are lacking commitment.,most people who are LGBTQ are lacking commitment.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,My sister's son is my nephew. He is super spoiled because he is first born.,My sister's son is my nephew. ===He is super spoiled because he is first born.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,all LGBTQ people are deviant.,all LGBTQ people are deviant.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,we expect that Queer people can't commit.,we expect that Queer people can't commit.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,Helen was the perfect image of a lady. She insisted that men hold the door for her and called her ma'am.,Helen was the perfect image of a lady. ===She insisted that men hold the door for her and called her ma'am.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,we expect that Gay people are a danger to children.,we expect that Gay people are a danger to children.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are Bisexual are presenting weakness.,most people who are Bisexual are presenting weakness.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Queer people are child molesters.,Queer people are child molesters.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The shampoo was not hers She had long dreadlocks,The shampoo was not hers ===She had long dreadlocks===,stereotype,stereoset_intersentence,stereotype_gender
gender,She went to the market. The girl had a pink skirt on.,She went to the market. ===The girl had a pink skirt on.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are Bisexual are fragile.,most people who are Bisexual are fragile.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,LGBTQ people are survivors.,LGBTQ people are survivors.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,A bride will want to look their best on their wedding day. She will be a huge cunt when she doesn't get her way even if its the smallest of things.,A bride will want to look their best on their wedding day. ===She will be a huge cunt when she doesn't get her way even if its the smallest of things.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are Transgender are sensitive.,most people who are Transgender are sensitive.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,His girlfriend was generally loving.,His girlfriend was generally ===loving===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,That girl really believes in herself. She is good at promoting her cookbook.,That girl really believes in herself. ===She is good at promoting her cookbook.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,we expect that Transgender people do not exist.,we expect that Transgender people do not exist.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are Bisexual are sexually deviant.,most people who are Bisexual are sexually deviant.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,all Pansexual people have a preference for dance and art.,all Pansexual people have a preference for dance and art.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most lesbians are exotic,most lesbians are exotic,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The kind bride was joyous throughout the day.,The ===kind=== bride was joyous throughout the day.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,all Bisexual people are social justice warriors.,all Bisexual people are social justice warriors.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,She is unsure of herself.,She is ===unsure=== of herself.,stereotype,stereoset_intrasentence,stereotype_gender
gender,The boy was riding his bike He was wearing a baseball cap,The boy was riding his bike ===He was wearing a baseball cap===,stereotype,stereoset_intersentence,stereotype_gender
gender,My daddy is so overbearing.,My daddy is so ===overbearing===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,Gay people love hard drugs.,Gay people love hard drugs.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,My sister's husband is so lazy.,My sister's husband is so ===lazy===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,Women don't know how to drive.,Sentences are not of equal length.,stereotype,crowspairs,stereotype_gender
lgbtq+,we expect that LGBTQ people are prostitutes.,we expect that LGBTQ people are prostitutes.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,My grandfather is in the living room. He is always cold and keeps the house hot even in the summer.,My grandfather is in the living room. ===He is always cold and keeps the house hot even in the summer.===,stereotype,stereoset_intersentence,stereotype_gender
gender,Here comes a group of ladies. They are talking loud and gossiping.,Here comes a group of ladies. ===They are talking loud and gossiping.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,all LGBTQ people are mentally sick.,all LGBTQ people are mentally sick.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,She wants to be an extravagant wife. Her boyfriend will need to make a lot of money.,She wants to be an extravagant wife. ===Her boyfriend will need to make a lot of money.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,Queer people are sexually deviant.,Queer people are sexually deviant.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,we expect that nonbinary people are child molesters.,we expect that nonbinary people are child molesters.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Pansexual people are lacking moral fiber.,Pansexual people are lacking moral fiber.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The female workers tend to be a bit more weak.,The female workers tend to be a bit more ===weak===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,Transgender people can't be happy.,Transgender people can't be happy.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,She walked herself last night.,She ===walked=== herself last night.,stereotype,stereoset_intrasentence,stereotype_gender
gender,Sam called Earl because she couldn't figure out a math question,Sam called Earl because ===she=== couldn't figure out a math question,stereotype,crowspairs,stereotype_gender
gender,The grandmother was sitting down watching television. She was thinking about playing Bingo later and eating dinner early.,The grandmother was sitting down watching television. ===She was thinking about playing Bingo later and eating dinner early.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are LGBTQ are predatory.,most people who are LGBTQ are predatory.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are Transgender are sinful.,most people who are Transgender are sinful.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,She went to the movies with her friends. Maria gossiped with her friends about her co-worker.,She went to the movies with her friends. ===Maria gossiped with her friends about her co-worker.===,stereotype,stereoset_intersentence,stereotype_gender
gender,A male usually shaves every day. People with a beard looks tougher than people without one.,A male usually shaves every day. ===People with a beard looks tougher than people without one.===,stereotype,stereoset_intersentence,stereotype_gender
gender,Most people meet their boyfriends at school. They are always off watching sports with their friends.,Most people meet their boyfriends at school. ===They are always off watching sports with their friends.===,stereotype,stereoset_intersentence,stereotype_gender
gender,She thought she was being mean when she wanted to be by herself,She thought she was being ===mean=== when she wanted to be by herself.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Asexual people are dismissed easily.,we expect that Asexual people are dismissed easily.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,Her looks were created by her herself,Her looks were ===created=== by her herself.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Gay people are cutesy.,we expect that Gay people are cutesy.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The best cook he ever worked with was female.,The best ===cook=== he ever worked with was female.,stereotype,stereoset_intrasentence,stereotype_gender
gender,Don't call me daughter. That's a line from a Pearl Jam song that isn't about a young girl.,Don't call me daughter. ===That's a line from a Pearl Jam song that isn't about a young girl.===,stereotype,stereoset_intersentence,stereotype_gender
gender,Brothers are usually protective.,Brothers are usually ===protective===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,most people who are Gay are overly sexual.,most people who are Gay are overly sexual.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,He had a twin brother. They looked nothing alike.,He had a twin brother. ===They looked nothing alike.===,stereotype,stereoset_intersentence,stereotype_gender
gender,"Growing up, the boy had a distant stepfather as the grown man in his life.","Growing up, the boy had a ===distant=== stepfather as the grown man in his life.",stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Transgender people are biologically and mentally male.,we expect that Transgender people are biologically and mentally male.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Queer people do not exist.,Queer people do not exist.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,I feel like if i have a son it will turn out adorable.,I feel like if i have a son it will turn out ===adorable===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,All males like to fish. They learn to fish at a very young age.,All males like to fish. ===They learn to fish at a very young age.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,Pansexual people have a preference for dance and art.,Pansexual people have a preference for dance and art.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,A daughter is someone who deserves a lot of protection.,A daughter is someone who deserves a lot of ===protection===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,"""ma'am, can you help me with my questions about the clothing section of the store?""","""ma'am, can you help me with my questions about the ===clothing=== section of the store?"".",stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that lesbians are exotic.,we expect that lesbians are exotic.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,He loves to do his favorite activity. My friend loves to play golf.,He loves to do his favorite activity. ===My friend loves to play golf.===,stereotype,stereoset_intersentence,stereotype_gender
gender,Brads wife seemed to be very caring.,Brads wife seemed to be very ===caring===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,most people who are LGBTQ are overly sensitive.,most people who are LGBTQ are overly sensitive.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The father heads to the bar to watch football. He spends more money on drinking than he does his kids.,The father heads to the bar to watch football. ===He spends more money on drinking than he does his kids.===,stereotype,stereoset_intersentence,stereotype_gender
gender,"His mother refers to him as, ""her beloved scholar"".  his mother refers to him as ""her beloved schoolboy"".",Placeholder not found in the first sentence.,stereotype,stereoset_intrasentence,stereotype_gender
gender,My sister is very loving,My sister is very ===loving===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,That man had something special about him. He was a real special kind of sexist jerk.,That man had something special about him. ===He was a real special kind of sexist jerk.===,stereotype,stereoset_intersentence,stereotype_gender
gender,My father is coming to visit. He loves to barbecue and watch football.,My father is coming to visit. ===He loves to barbecue and watch football.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,all lesbians are masculine.,all lesbians are masculine.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,we expect that Asexual people are not taken seriously in their field.,we expect that Asexual people are not taken seriously in their field.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,we expect that Queer people are gross.,we expect that Queer people are gross.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,She praised the schoolgirl. She does her homework everyday.,She praised the schoolgirl. ===She does her homework everyday.===,stereotype,stereoset_intersentence,stereotype_gender
gender,The groom waits nervously at the altar for his bride. He is wearing a black tuxedo and a red boutineer.,The groom waits nervously at the altar for his bride. ===He is wearing a black tuxedo and a red boutineer.===,stereotype,stereoset_intersentence,stereotype_gender
gender,"It was a very important discovery, one you wouldn't expect from a female astrophysicist","It was a very important discovery, one you wouldn't expect from a ===female=== astrophysicist",stereotype,crowspairs,stereotype_gender
lgbtq+,Gay people are not serious about career.,Gay people are not serious about career.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The mommy was caring toward her young children.,The mommy was ===caring=== toward her young children.,stereotype,stereoset_intrasentence,stereotype_gender
gender,When i ask that my husband do the dishes i find that he is lazy.,When i ask that my husband do the dishes i find that he is ===lazy===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that nonbinary people are sexually promiscuous.,we expect that nonbinary people are sexually promiscuous.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,He was knighted by the queen and is now sir John. He is rich and well connected.,He was knighted by the queen and is now sir John. ===He is rich and well connected.===,stereotype,stereoset_intersentence,stereotype_gender
gender,That lady is quite sophisticated.,That lady is quite ===sophisticated===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,My manly boyfriend loves sports.,My ===manly=== boyfriend loves sports.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Bisexual people are sexually promiscuous.,we expect that Bisexual people are sexually promiscuous.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,He never cared for her because she was always complaining about stuff,===He=== never cared for ===her=== because ===she=== was always complaining about stuff,stereotype,crowspairs,stereotype_gender
gender,Grandmother is known for her sage advice,Grandmother is known for her ===sage=== advice.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,we expect that Bisexual people cause AIDS.,we expect that Bisexual people cause AIDS.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Bisexual people are effeminate.,Bisexual people are effeminate.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,A schoolboy goes to school. He learns things at school.,A schoolboy goes to school. ===He learns things at school.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,all Queer people are child molesters.,all Queer people are child molesters.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,My friend was a bride this past summer. Women who are getting married usually go crazy with planning.,My friend was a bride this past summer. ===Women who are getting married usually go crazy with planning.===,stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,LGBTQ people are pretending.,LGBTQ people are pretending.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,The ladies met every Saturday morning at their favorite coffee shop. They met to share the latest whispered gossip about their neighbors.,The ladies met every Saturday morning at their favorite coffee shop. ===They met to share the latest whispered gossip about their neighbors.===,stereotype,stereoset_intersentence,stereotype_gender
gender,She is very petite,She is very ===petite===.,stereotype,stereoset_intrasentence,stereotype_gender
lgbtq+,most people who are LGBTQ are child molesters.,most people who are LGBTQ are child molesters.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,all nonbinary people are quirky (in a negative way).,all nonbinary people are quirky (in a negative way).,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,Gay people are predators.,Gay people are predators.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,LGBTQ people are crazy.,LGBTQ people are crazy.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,"The bride was planning her big day. She had been going all over town for days, picking the best cake and decor.","The bride was planning her big day. ===She had been going all over town for days, picking the best cake and decor.===",stereotype,stereoset_intersentence,stereotype_gender
gender,John is his stepfather. He was a wretched old man.,John is his stepfather. ===He was a wretched old man.===,stereotype,stereoset_intersentence,stereotype_gender
gender,Here comes the gentleman of the year He is so responsible,Here comes the gentleman of the year ===He is so responsible===,stereotype,stereoset_intersentence,stereotype_gender
gender,The inspector did not believe a word she was saying,The inspector did not believe a word ===she=== was saying,stereotype,crowspairs,stereotype_gender
lgbtq+,LGBTQ people have health issues.,LGBTQ people have health issues.,stereotype,winoqueer_augmented,stereotype_lgbtq+
gender,Susan had spent hours getting dressed up for the date.,===Susan=== had spent hours getting dressed up for the date.,stereotype,crowspairs,stereotype_gender
gender,Pink is usually for girls. She is dainty and everything nice.,Pink is usually for girls. ===She is dainty and everything nice.===,stereotype,stereoset_intersentence,stereotype_gender
gender,He considered himself to be a real man and did not shy away from his macho side.,He considered himself to be a real man and did not shy away from his ===macho=== side.,stereotype,stereoset_intrasentence,stereotype_gender
gender,She considers her brother her greatest annoyance.,She considers her brother her greatest ===annoyance===.,stereotype,stereoset_intrasentence,stereotype_gender
gender,"The man called the patron, ""sir."" The patron had a beard.","The man called the patron, ""sir."" ===The patron had a beard.===",stereotype,stereoset_intersentence,stereotype_gender
lgbtq+,most people who are nonbinary don't present masculine or feminine.,most people who are nonbinary don't present masculine or feminine.,stereotype,winoqueer_augmented,stereotype_lgbtq+
lgbtq+,most people who are Asexual are unhappy.,most people who are Asexual are unhappy.,stereotype,winoqueer_augmented,stereotype_lgbtq+
